group,names,scores,logfoldchanges,pvals,pvals_adj
Cluster 7,PLA2G15,2.5338418,1.2893106,0.0112819601545444,0.0316891641733959
Cluster 7,P4HA1,2.5279846,0.44974223,0.0114719374431796,0.0322027430979228
Cluster 7,CASS4,2.524301,2.8473024,0.011592861521595,0.032501768880137
Cluster 7,ERICH1,2.522531,0.67414206,0.0116513692856867,0.0326495307717598
Cluster 7,GUCY1B1,2.521702,1.133037,0.0116788569393282,0.0327073198837453
Cluster 7,CACNA2D4,2.520907,2.7890484,0.0117052836267728,0.0327762461982111
Cluster 7,JAM3,2.5131443,0.7023213,0.0119660431618419,0.0334597100366277
Cluster 7,SEC11C,2.5125155,0.2908529,0.0119873798478915,0.0335141825813942
Cluster 7,RAI14,2.5091732,0.537507,0.0121014127536613,0.0337859170540532
Cluster 7,TTC7B,2.5071197,0.8422533,0.0121719467521249,0.0339723360818968
Cluster 7,PAPPA,2.5063307,1.7420805,0.0121991420610633,0.0340429774901378
Cluster 7,FKBP5,2.5058658,0.6616381,0.0122151993528681,0.034082520073253
Cluster 7,CAMK4,2.5047069,2.0841508,0.0122552888258944,0.0341785336861779
Cluster 7,BCL2,2.5024047,1.9720354,0.0123352871866876,0.0343857079372037
Cluster 7,KIAA0513,2.5003793,1.037315,0.0124060367180889,0.0345562565255668
Cluster 7,CLEC4E,2.5003178,3.1678607,0.0124081970934131,0.034556943724993
Cluster 7,NR2F1,2.4993997,1.0672044,0.0124403960175186,0.0346412754486278
Cluster 7,HMBOX1,2.4967983,0.6269761,0.0125320259795918,0.0348749152626705
Cluster 7,CBLB,2.493057,0.511826,0.0126648523829062,0.0352011550454857
Cluster 7,NCKAP5L,2.4863198,0.8206244,0.012907190232449,0.0358581601873176
Cluster 7,SLA2,2.4835732,2.0671213,0.0130071616451968,0.0361247808349683
Cluster 7,SNN,2.4824197,1.5129213,0.0130493437798344,0.0362252190586088
Cluster 7,SEPTIN8,2.479989,0.40405,0.0131386412468933,0.036467504401537
Cluster 7,SMIM30,2.478081,0.4913395,0.0132091167578061,0.0366462176083058
Cluster 7,MPRIP,2.4768562,0.29391217,0.0132545242824409,0.0367665437008171
Cluster 7,RUNX2,2.4708676,1.0160443,0.0134785709303982,0.0373306800400508
Cluster 7,KATNAL1,2.469568,1.0719935,0.013527631957001,0.0374493297377777
Cluster 7,NRBF2,2.4692929,0.7299542,0.0135380357601607,0.0374723865354051
Cluster 7,BMF,2.468856,1.1581111,0.0135545729063154,0.0375124103513017
Cluster 7,SLC26A11,2.4669263,0.90722287,0.0136278405738146,0.037703622656955
Cluster 7,VPS4B,2.4594054,0.47577417,0.0139167363030872,0.0384557649825782
Cluster 7,PARP15,2.455067,2.5491393,0.0140858397650878,0.0388398373000391
Cluster 7,SGCE,2.454488,1.1801087,0.0141085381924792,0.0388964859053114
Cluster 7,MTMR9,2.4536753,1.0597223,0.0141404649263849,0.0389696448971587
Cluster 7,CITED2,2.4536476,0.58361876,0.0141415485109691,0.0389696448971587
Cluster 7,CSPG4,2.4528584,0.90107775,0.0141726124335625,0.0390433310946259
Cluster 7,GPR171,2.4495964,2.3984466,0.0143016435572251,0.0393747643476705
Cluster 7,HCST,2.4474368,2.8166876,0.014387639455535,0.0395873827956805
Cluster 7,TMX3,2.4455333,1.3545865,0.0144638114692556,0.0397848450132244
Cluster 7,SUSD3,2.4454336,2.4265068,0.0144678041257022,0.0397897411043651
Cluster 7,CDYL2,2.4449883,1.7618265,0.0144856813261676,0.0398146778368242
Cluster 7,LILRA1,2.4433053,3.322523,0.0145534232813354,0.0399886971415634
Cluster 7,HS6ST1,2.4429047,0.6408716,0.0145695799201336,0.0400148249730452
Cluster 7,CPNE8,2.4297237,1.0447458,0.0151103309603311,0.0413929545633586
Cluster 7,ADGRF5,2.428897,0.8219802,0.0151448333487942,0.041481177098821
Cluster 7,INPP5K,2.4223192,0.6631798,0.0154217978776619,0.0421821911655285
Cluster 7,GNGT2,2.4202855,3.0025144,0.0155083248649128,0.0424060161130521
Cluster 7,SHKBP1,2.4154706,0.5181294,0.0157148917755513,0.0429318480609539
Cluster 7,HES4,2.411037,1.1791341,0.0159072311712858,0.043417893060925
Cluster 7,IKBIP,2.4109235,1.3098353,0.0159121820568514,0.0434248426148743
Cluster 7,DUSP6,2.4083972,0.46173972,0.0160227426894754,0.0437067503756115
Cluster 7,IL18RAP,2.4048288,2.2368824,0.0161800446152331,0.0441158456382124
Cluster 7,CLEC5A,2.3992014,3.8401628,0.0164308710051223,0.044732197890924
Cluster 7,CREB5,2.397749,2.04929,0.0164961678622878,0.0448950817878246
Cluster 7,RGS12,2.3977046,0.97766685,0.0164981594165469,0.0448950817878246
Cluster 7,SLC25A40,2.3953118,0.92585504,0.0166062330048423,0.0451823648638607
Cluster 7,C2CD2,2.3943405,0.8389716,0.0166502873657471,0.0452954036231789
Cluster 7,MAD2L2,2.392511,0.6271392,0.0167335326119104,0.0455012997900736
Cluster 7,MRTFA,2.387835,0.5102096,0.0169479453459127,0.0460219544445853
Cluster 7,HPS1,2.38528,0.7073409,0.0170661297553348,0.0462743947363145
Cluster 7,RNF144B,2.3769684,2.5866137,0.0174555830507574,0.0472795738308952
Cluster 7,KLRD1,2.3768065,1.6358578,0.0174632489529456,0.0472932437900857
Cluster 7,CRLF3,2.375437,0.83423966,0.0175281779148177,0.0474548480938197
Cluster 7,PRKCQ,2.372546,1.281897,0.0176659664455834,0.0477849044449291
Cluster 7,TET2,2.3719873,0.81750184,0.0176926997225579,0.0478500481638387
Cluster 7,LYVE1,2.3718104,1.9770479,0.0177011720448062,0.0478657928698879
Cluster 7,IPCEF1,2.3707669,2.1563935,0.0177512192752821,0.0479939388640582
Cluster 7,FECH,2.3688474,1.4694654,0.0178436154160077,0.0482293080650005
Cluster 7,NQO2,2.368265,0.8105181,0.0178717294554584,0.0482908410155122
Cluster 7,TESPA1,2.3681931,2.6253116,0.0178752016104117,0.0482929968104151
Cluster 7,UROD,2.3625605,0.6108397,0.0181491744869971,0.0489672483021357
Cluster 7,OLFML1,2.3610241,1.3918058,0.0182245499891118,0.049163269151984
Cluster 7,STARD13,2.3586657,0.70480424,0.0183407679190766,0.0494693931415512
Cluster 7,PARP8,2.3582046,0.6940196,0.0183635693573756,0.0495161020539778
Cluster 7,KLHDC8B,2.357896,1.5215012,0.0183788342822635,0.0495498640592887
Cluster 7,UBR4,2.3554447,0.405971,0.0185005524271127,0.0498556895580961
Cluster 7,CARMIL2,2.3546505,1.3380853,0.0185401284849286,0.0499474325198928
Cluster 8,DES,258.07913,9.045274,0.0,0.0
Cluster 8,TAGLN,233.22578,6.27898,0.0,0.0
Cluster 8,MYH11,192.89511,7.454697,0.0,0.0
Cluster 8,MYL9,180.10828,5.5444417,0.0,0.0
Cluster 8,ACTG2,155.43314,6.0529513,0.0,0.0
Cluster 8,CSRP1,129.42949,4.155768,0.0,0.0
Cluster 8,MYLK,118.803986,4.931244,0.0,0.0
Cluster 8,TPM2,114.8892,4.127905,0.0,0.0
Cluster 8,CALD1,103.900536,3.3890483,0.0,0.0
Cluster 8,SYNPO2,102.9367,5.9009705,0.0,0.0
Cluster 8,TPM1,100.0461,2.7474403,0.0,0.0
Cluster 8,CNN1,88.850296,5.145636,0.0,0.0
Cluster 8,FLNA,74.77709,3.1364696,0.0,0.0
Cluster 8,PPP1R12B,70.35683,3.2628798,0.0,0.0
Cluster 8,ACTB,68.680145,0.76330227,0.0,0.0
Cluster 8,SYNM,65.519875,6.194221,0.0,0.0
Cluster 8,ACTA2,63.960896,2.9259043,0.0,0.0
Cluster 8,TNC,58.278103,3.2532651,0.0,0.0
Cluster 8,SORBS1,45.484406,3.3965383,0.0,0.0
Cluster 8,PLN,44.02518,4.923947,0.0,0.0
Cluster 8,TNS1,43.060482,3.8809993,0.0,0.0
Cluster 8,SPARCL1,40.407146,2.7953765,0.0,0.0
Cluster 8,SMTN,40.14621,3.0683603,0.0,0.0
Cluster 8,CHRDL2,39.40281,4.679653,0.0,0.0
Cluster 8,LMOD1,39.091244,4.2873087,0.0,0.0
Cluster 8,COL6A2,36.83248,1.4774514,5.578871775165254e-297,3.759077108803513e-295
Cluster 8,A2M,33.388058,1.627444,2.0436457495619292e-244,1.0514004258002654e-242
Cluster 8,PRUNE2,30.035797,3.7736645,3.3467376982882504e-198,1.3430086523486498e-196
Cluster 8,ITGA5,29.81885,2.5223176,2.2258038082046797e-195,8.775887591388668e-194
Cluster 8,IGKC,28.47773,0.6809554,2.210987672759193e-178,7.7526243484826205e-177
Cluster 8,PALLD,26.954868,2.2425067,5.002040774910434e-160,1.5414138620022634e-158
Cluster 8,AKAP12,26.531454,3.307708,4.204317105574476e-155,1.2446157097125228e-153
Cluster 8,DSTN,26.055645,1.1817925,1.161074914197793e-149,3.301841070958069e-148
Cluster 8,CRYAB,25.480433,3.2155876,3.248573369719773e-143,8.84807509960779e-142
Cluster 8,SELENOM,25.413801,2.0317974,1.7750571501463672e-142,4.784176420498969e-141
Cluster 8,C1S,24.176184,1.3519632,3.961782765172453e-129,9.526214803393365e-128
Cluster 8,KCNMA1,23.047457,4.3754244,1.5598430945523955e-117,3.4018896861627003e-116
Cluster 8,ACTN1,23.018862,1.2595656,3.017610977008567e-117,6.54952151716595e-116
Cluster 8,MAB21L2,22.424608,4.4869123,2.264852034676194e-111,4.706409440987654e-110
Cluster 8,NEXN,22.347355,3.0950427,1.2811453410956416e-110,2.640972896062225e-109
Cluster 8,LIMS2,21.62313,2.9553347,1.0883971405510119e-103,2.084228585797473e-102
Cluster 8,RBPMS,21.399458,1.9024044,1.3517073797045967e-101,2.5373317944600426e-100
Cluster 8,COL6A1,19.913818,1.2502506,3.088565452163506e-88,5.0981092262494155e-87
Cluster 8,HSPB6,19.82916,4.112594,1.6679846130070836e-87,2.738224194698356e-86
Cluster 8,C1R,19.184153,1.2221158,5.02062699008185e-82,7.808999327036867e-81
Cluster 8,FILIP1L,19.039324,1.6417822,8.055984660980005e-81,1.2328387373557367e-79
Cluster 8,ATP2B4,18.335846,1.8806628,4.2829449285765975e-75,6.089875552774503e-74
Cluster 8,PLEKHO1,17.76152,2.0953019,1.4038014350226092e-70,1.8861492792885623e-69
Cluster 8,PCP4,17.53363,1.9980919,7.933817519738752e-69,1.0434732466965942e-67
Cluster 8,DDR2,17.511837,2.9855416,1.1637701086505815e-68,1.5250624544275913e-67
Cluster 8,HSPB1,17.360477,1.1483128,1.6435090760289508e-67,2.1123478217032593e-66
Cluster 8,HSPB8,17.277534,4.052307,6.945376329304025e-67,8.838590962267236e-66
Cluster 8,PHLDB2,16.88515,3.0259337,5.786878572711254e-64,7.103973709450702e-63
Cluster 8,MSRB3,16.85883,2.823022,9.036043710722873e-64,1.1032648906574282e-62
Cluster 8,HSPB7,16.798166,4.539876,2.51708514173164e-63,3.030234899292664e-62
Cluster 8,DPYSL3,16.766287,2.5170672,4.3058433684724643e-63,5.159583248034224e-62
Cluster 8,CLU,16.699364,2.1889849,1.3247177297242008e-62,1.5831735779854148e-61
Cluster 8,CLIC4,16.596401,1.6716903,7.399669328564523e-62,8.779449982603033e-61
Cluster 8,GREM1,16.24961,1.6449535,2.2478788710392817e-59,2.5658784230864317e-58
Cluster 8,PPP1R14A,16.13352,3.1172097,1.4832239248958717e-58,1.6564043064792612e-57
Cluster 8,FLNC,15.905805,4.1020393,5.775637873154546e-57,6.290498716129359e-56
Cluster 8,KANK2,15.860832,2.776619,1.1831565409388745e-56,1.2832096586350867e-55
Cluster 8,KLHL5,15.809307,2.1927977,2.6840374072579666e-56,2.888459326595016e-55
Cluster 8,MGP,15.730701,1.0748224,9.317254029200507e-56,9.914612448986607e-55
Cluster 8,HSPA2,15.341358,2.8157,4.0463928600016206e-53,4.1142884158732696e-52
Cluster 8,PDLIM7,15.149208,2.256997,7.66847883922233e-52,7.663386324221187e-51
Cluster 8,FXYD6,14.882997,2.894402,4.250309572235654e-50,4.110985016359477e-49
Cluster 8,RASSF3,14.745734,1.7217938,3.2773774762079106e-49,3.1313694426117686e-48
Cluster 8,MRVI1,14.736617,2.3536756,3.751090046319166e-49,3.576408873095644e-48
Cluster 8,FHL1,14.641086,3.3588638,1.5359643561090934e-48,1.4529305574970143e-47
Cluster 8,FN1,14.5576515,0.8884933,5.2221328783715197e-48,4.8886094099343135e-47
Cluster 8,LPP,14.197996,1.2983342,9.426932721546909e-46,8.452410679528008e-45
Cluster 8,AMIGO2,14.040406,3.1195958,8.820521986430078e-45,7.788801272907304e-44
Cluster 8,SLC8A1,13.966195,1.8533295,2.506650175666058e-44,2.1888340847281273e-43
Cluster 8,KCNMB1,13.879973,4.2920356,8.377525737548386e-44,7.245275850988925e-43
Cluster 8,NCS1,13.352456,2.3288743,1.146067092404362e-40,9.351866043668312e-40
Cluster 8,IGFBP4,13.281511,1.1621811,2.9635356583832138e-40,2.39228998297202e-39
Cluster 8,ZEB1,13.211652,2.3000393,7.515686643954876e-40,6.018548532884131e-39
Cluster 8,PDE5A,12.793307,2.3774667,1.7870331363887226e-37,1.3639156541381044e-36
Cluster 8,IGHG1,12.707298,0.5570847,5.386353196966634e-37,4.059547831002649e-36
Cluster 8,ZCCHC24,12.272798,2.140747,1.2679531975680567e-34,9.060822652031646e-34
Cluster 8,RGS5,12.1957855,1.4898962,3.2733031893497607e-34,2.324392803510735e-33
Cluster 8,SLMAP,12.1916,1.427223,3.44590767899504e-34,2.443117427062915e-33
Cluster 8,MXRA7,12.15541,1.3331592,5.3692177901245546e-34,3.7829627332840104e-33
Cluster 8,CFL2,12.07712,2.6507585,1.3952229053251053e-33,9.757914494330264e-33
Cluster 8,SPEG,11.8834305,4.6996846,1.4432076696845969e-32,9.860553953524198e-32
Cluster 8,MEIS1,11.794307,2.10592,4.1762753107777446e-32,2.8277157691047815e-31
Cluster 8,LTBP1,11.59536,1.9241427,4.350353214004357e-31,2.8733971594180938e-30
Cluster 8,ARHGEF25,11.586329,2.7769325,4.834058319098283e-31,3.191715726737725e-30
Cluster 8,MARCOL,11.454277,6.472134,2.2382321454700852e-30,1.4486736947275557e-29
Cluster 8,LGALS1,11.236134,0.6486838,2.709933416956824e-29,1.717051847137064e-28
Cluster 8,TACR2,11.224343,5.9821587,3.096786207365882e-29,1.9594171455015094e-28
Cluster 8,RAB23,11.116468,1.5854677,1.0431976743575054e-28,6.538723916538643e-28
Cluster 8,AHNAK,10.797779,1.0013092,3.5263066191261606e-27,2.1155496653880468e-26
Cluster 8,ITGA7,10.620441,3.1420248,2.3942558304047655e-26,1.4124623255618837e-25
Cluster 8,SVIL,10.5939665,1.9668294,3.17833875609501e-26,1.8683086346863183e-25
Cluster 8,MASP1,10.590884,4.937994,3.2847405053838896e-26,1.9295980496493908e-25
Cluster 8,AMOTL1,10.22868,2.1567614,1.4751630125545216e-24,8.350624978278856e-24
Cluster 8,MFAP4,10.217734,1.7833961,1.6515657269528346e-24,9.337499654763397e-24
Cluster 8,FAM83D,10.09667,2.2146738,5.71500603433358e-24,3.1832689379394135e-23
Cluster 8,SAMD4A,9.9563055,2.659627,2.366954857769625e-23,1.2964049384775213e-22
Cluster 8,HAND2,9.7201605,4.336687,2.4739015870102713e-22,1.3178086978829345e-21
Cluster 8,FGFR2,9.6854925,3.3655164,3.475282176180758e-22,1.8457836922785922e-21
Cluster 8,FBXO32,9.572019,2.1444361,1.0483827804301723e-21,5.4874481881182745e-21
Cluster 8,STON1,9.284747,2.3573582,1.6209181390563036e-20,8.196734739590795e-20
Cluster 8,MCAM,9.17299,1.5001017,4.600788279226868e-20,2.2963248962487223e-19
Cluster 8,CPED1,9.129364,1.9479955,6.890315773910354e-20,3.4154631415117533e-19
Cluster 8,CCDC69,8.879341,2.6156256,6.725772616776765e-19,3.237909941715671e-18
Cluster 8,SORBS2,8.859726,1.4363943,8.021162563490404e-19,3.850243316627053e-18
Cluster 8,GUCY1A1,8.761098,2.366463,1.933573718290244e-18,9.17906215802632e-18
Cluster 8,COL4A2,8.713046,0.89374155,2.958167644166079e-18,1.3932861585381075e-17
Cluster 8,VCL,8.65964,1.4551413,4.7325396742998724e-18,2.21227547083891e-17
Cluster 8,CACNA1C,8.565809,3.337975,1.0731963595306236e-17,4.955198123345436e-17
Cluster 8,MYOCD,8.393324,3.988045,4.725870829939789e-17,2.131895464577884e-16
Cluster 8,WWTR1,8.335489,2.1057866,7.717857894224178e-17,3.4505837547388016e-16
Cluster 8,TGFB1I1,8.253997,1.5150023,1.5318305973423619e-16,6.768240011452989e-16
Cluster 8,RSPO3,8.224248,2.8795671,1.9641969380985531e-16,8.646871844998458e-16
Cluster 8,WFDC1,8.175662,3.0683706,2.942467931115299e-16,1.286875415356747e-15
Cluster 8,RGMA,8.069669,2.5826519,7.048934418267643e-16,3.028542891388939e-15
Cluster 8,CPXM2,8.052831,3.9541833,8.090055809860753e-16,3.4684289604573946e-15
Cluster 8,NNMT,7.997901,1.1433063,1.2655830327649758e-15,5.384990199262473e-15
Cluster 8,PDE4D,7.594542,1.3682098,3.088824037240675e-14,1.2442111189938014e-13
Cluster 8,ALDH1B1,7.5158124,1.3969136,5.6558642549514693e-14,2.2556006341853723e-13
Cluster 8,PDZRN3,7.5054255,2.205287,6.122944102575569e-14,2.4386441244885233e-13
Cluster 8,SYNC,7.390405,2.7743676,1.4638207774284633e-13,5.758970718693505e-13
Cluster 8,CACNA1H,7.264599,2.590309,3.741469904072618e-13,1.4545417336435598e-12
Cluster 8,PSD,7.117098,5.032133,1.1022336346264704e-12,4.185937954591966e-12
Cluster 8,TLN1,7.097388,1.2500925,1.2713704950510577e-12,4.815102432808725e-12
Cluster 8,FAM20C,6.991454,1.3981899,2.720517244838952e-12,1.0143939790894444e-11
Cluster 8,MTSS2,6.933092,1.6540185,4.1173943945654825e-12,1.522045199121054e-11
Cluster 8,CAVIN1,6.9238315,1.5588472,4.395881407328922e-12,1.622334487094741e-11
Cluster 8,EMILIN1,6.9033413,1.1724389,5.079338513606595e-12,1.8688405639508533e-11
Cluster 8,DMPK,6.8588295,2.4324062,6.942695828542161e-12,2.5383924128733415e-11
Cluster 8,AKT3,6.7311707,1.611671,1.6830347105713542e-11,6.05543749820632e-11
Cluster 8,DTNA,6.6971416,2.0645015,2.125354195409794e-11,7.619544582233484e-11
Cluster 8,LMO3,6.6022778,4.1985664,4.0488810271700357e-11,1.4330594588129464e-10
Cluster 8,TSPAN2,6.4695582,1.7830906,9.828994194653087e-11,3.4172502342519347e-10
Cluster 8,RAMP1,6.372686,3.745483,1.8574629933609648e-10,6.386532127591831e-10
Cluster 8,BNC2,6.3027296,2.5000165,2.92449275893702e-10,9.98496695800429e-10
Cluster 8,RHOB,6.2337885,0.9153297,4.5528823458900826e-10,1.5387600487007883e-09
Cluster 8,ITGB3,6.178035,2.0422738,6.490448499620965e-10,2.178117803496662e-09
Cluster 8,POPDC2,6.0990305,4.099034,1.067138153453076e-09,3.5469134502219123e-09
Cluster 8,PRELP,6.077777,1.8830115,1.2186024095283767e-09,4.036969787426789e-09
Cluster 8,AKAP6,5.949342,3.4749484,2.6922308788003392e-09,8.758116593294277e-09
Cluster 8,TIMP2,5.9053154,0.54282516,3.5197317404196363e-09,1.1380360925424853e-08
Cluster 8,ATRNL1,5.782876,4.466467,7.343427689475504e-09,2.3354634944795464e-08
Cluster 8,MRGPRF,5.6968637,2.974503,1.2203139002926576e-08,3.836425559102509e-08
Cluster 8,RGS2,5.6357594,1.5845157,1.7428845409223312e-08,5.4282526802303306e-08
Cluster 8,C3orf70,5.6097193,3.3219776,2.026549963501439e-08,6.293862988675172e-08
Cluster 8,FNBP1,5.5532,1.0885326,2.8048723281797085e-08,8.636041688366442e-08
Cluster 8,CHRDL1,5.531648,3.101099,3.1723553563458995e-08,9.75253541452064e-08
Cluster 8,OSMR,5.517694,1.4122066,3.434764556919714e-08,1.0541294760172704e-07
Cluster 8,ID4,5.509609,1.621024,3.5963147911877574e-08,1.1016497455346653e-07
Cluster 8,RBPMS2,5.424836,4.2181892,5.800777256004558e-08,1.7554958218356009e-07
Cluster 8,PDLIM3,5.4169483,3.0390706,6.062493037535811e-08,1.8331630822475162e-07
Cluster 8,BOC,5.390046,2.0405204,7.04396943772652e-08,2.1217681418926689e-07
Cluster 8,IGFBP7,5.387983,0.43307328,7.125276481536147e-08,2.1455434834680633e-07
Cluster 8,FGF7,5.320315,1.6986694,1.035877721713128e-07,3.092903422403384e-07
Cluster 8,ADAM33,5.215741,2.6342266,1.8308347062693346e-07,5.394226321718329e-07
Cluster 8,CSPG4,5.2110567,2.2884645,1.8776817367561625e-07,5.527743202207821e-07
Cluster 8,AHNAK2,5.149262,2.6592064,2.615134918059488e-07,7.641441157009423e-07
Cluster 8,C8orf88,5.0949583,3.5996947,3.488178269040526e-07,1.0122050969361051e-06
Cluster 8,FILIP1,4.9532337,3.4827304,7.299016507922944e-07,2.0845427819084697e-06
Cluster 8,MAP1B,4.9316473,1.7286712,8.15391433573339e-07,2.3206207261571876e-06
Cluster 8,ITGA1,4.8581257,1.0018425,1.1850211368125436e-06,3.338394959213871e-06
Cluster 8,STOM,4.854827,1.1064953,1.2049185128871574e-06,3.392861142322827e-06
Cluster 8,PLA2G2A,4.7758417,0.78015643,1.789570250674592e-06,4.977061387137191e-06
Cluster 8,PTGS1,4.7464623,2.221373,2.0700535108396646e-06,5.7332862421384455e-06
Cluster 8,PRKD1,4.7301445,2.6082551,2.2436034164397106e-06,6.199692501005094e-06
Cluster 8,HSD17B6,4.6953254,3.093908,2.661829568137787e-06,7.3340430792542205e-06
Cluster 8,MYL6,4.629631,0.6466005,3.663178978768147e-06,9.998441051782828e-06
Cluster 8,KCTD12,4.5876617,1.0135138,4.482385389935326e-06,1.2170036892414993e-05
Cluster 8,GNAO1,4.5649624,3.3965764,4.9958401640666514e-06,1.3527497628237456e-05
Cluster 8,ANGPTL1,4.558707,3.9173481,5.146949472355051e-06,1.3913714606555017e-05
Cluster 8,TMOD1,4.544632,3.7861383,5.503126568415137e-06,1.4852108738968846e-05
Cluster 8,CBX6,4.533536,1.7322145,5.80044300411301e-06,1.5631159493847596e-05
Cluster 8,CNTNAP1,4.485872,2.8151398,7.26163478428628e-06,1.943827467160416e-05
Cluster 8,ADCY5,4.4403243,2.7653685,8.982332806052285e-06,2.391316022581338e-05
Cluster 8,CCDC136,4.3651185,3.326352,1.270537918217379e-05,3.344027652990734e-05
Cluster 8,ABCC9,4.3344817,2.3931637,1.461040184565785e-05,3.829240007676189e-05
Cluster 8,VGLL3,4.252785,1.6891886,2.1112792149235954e-05,5.4715097679521075e-05
Cluster 8,CACNA2D1,4.226567,2.595838,2.3728382084043123e-05,6.13111974341814e-05
Cluster 8,FERMT2,4.2231617,2.0440366,2.4089901433109973e-05,6.218948392839169e-05
Cluster 8,SDC3,4.2064815,0.98159003,2.593773196312585e-05,6.674983095199182e-05
Cluster 8,LDB3,4.190822,4.92792,2.779453589597414e-05,7.141629613111852e-05
Cluster 8,TGFBR1,4.153993,0.85071844,3.267226578107623e-05,8.341520931354088e-05
Cluster 8,TBC1D1,4.0753117,2.1903455,4.5952791407831565e-05,0.0001163836616048
Cluster 8,RNF150,4.071297,3.4228115,4.675201331946736e-05,0.0001183580340001
Cluster 8,SERPING1,4.028675,0.8336151,5.609207307462876e-05,0.0001412509629872
Cluster 8,SPOCK1,4.009595,1.70106,6.082299461861308e-05,0.0001528446474844
Cluster 8,SLC25A4,3.9398475,1.4538013,8.153345994777065e-05,0.0002033045042442
Cluster 8,JAM3,3.9053805,1.6305017,9.4077205997105e-05,0.0002335183760681
Cluster 8,GREM2,3.8866622,4.1375227,0.0001016320413232,0.0002515793560268
Cluster 8,COX7A1,3.7986917,1.3765541,0.0001454618302545,0.0003553022765775
Cluster 8,PCDH7,3.7821472,1.4271063,0.0001554814070513,0.0003788023810758
Cluster 8,HOPX,3.7770007,1.7885767,0.0001587283712371,0.00038640023292
Cluster 8,DIXDC1,3.7573478,1.4569196,0.0001717236537758,0.0004169672905585
Cluster 8,TUBB6,3.7060342,1.6875273,0.0002105299903319,0.0005072382342113
Cluster 8,FSTL3,3.694329,1.5499154,0.0002204681771537,0.0005304749291196
